id,food_type
90005,Pizzas
90005,Fast Food
90005,Beverages
90005,Italian
90053,Indian
90109,Fast Food
90696,Cafe
90696,Beverages
90696,Desserts
90696,Fast Food
90696,Juices
91168,Ice Cream
91536,Indian
91536,North Indian
91536,Chinese
91536,Punjabi
91536,Pizzas
91682,Fast Food
91682,Chaat
91930,Indian
92839,North Indian
92839,South Indian
92839,Fast Food
93153,Desserts
93153,Beverages
93521,Fast Food
93539,Healthy Food
93539,South Indian
93902,Chinese
93902,Punjabi
94119,Desserts
94119,Beverages
94415,North Indian
94415,Mughlai
94415,Punjabi
94705,Gujarati
94705,Punjabi
94705,Indian
94717,South Indian
94759,Chinese
94759,South Indian
94759,North Indian
94759,Desserts
94759,Fast Food
94759,Beverages
94759,Mughlai
95220,Pizzas
95220,Combo
95223,Juices  Desserts  Beverages
95394,Pizzas
95394,Fast Food
95623,Fast Food
95623,American
95623,Italian
95623,Indian
95623,Snacks
95623,Italian-American
95623,Beverages
95753,North Indian
95753,Thai
95753,Italian
95753,Barbecue
95753,Mexican
95801,North Indian
95801,Punjabi
95801,Chinese
95869,North Indian
95869,Fast Food
95869,Italian
95869,Beverages
95947,Chinese
95947,South Indian
96048,South Indian
96048,Fast Food
96048,Pizzas
96048,American
96048,Juices
96048,Beverages
96206,Fast Food
96389,North Indian
96511,North Indian
96511,Punjabi
96511,Street Food
96511,South Indian
96579,Indian
96772,South Indian
97063,Desserts
97063,Ice Cream
97115,Snacks
97115,Fast Food
97131,Fast Food
97131,Chinese
97147,Fast Food
97170,Ice Cream
97272,Desserts
97272,Fast Food
97272,Bakery
97301,Fast Food
97301,Sweets
97301,Snacks
97724,Fast Food
97724,Beverages
98251,North Indian
98251,Fast Food
98251,South Indian
98926,Sweets
98926,Chaat
99161,Sweets
99161,Snacks
99291,North Indian
99672,Gujarati
99672,Punjabi
99672,Thalis
99672,Indian
99672,Beverages
99672,Sweets
99672,Jain
99672,Salads
99672,Home Food
99734,Fast Food
99886,North Indian
99983,Snacks
99983,Fast Food
100139,Sweets
100139,Indian
100139,Snacks
100139,Desserts
100599,Fast Food
100599,Chaat
100599,South Indian
100599,North Indian
100599,Desserts
100599,Beverages
100825,Desserts
101420,Fast Food
101442,North Indian
101442,Chinese
101442,Biryani
101442,Desserts
101484,South Indian
102324,North Indian
103057,Desserts  Bakery  Fast Food
104122,South Indian
104124,South Indian
104306,Chinese
104306,Continental
104306,Indian
104306,North Indian
104317,North Indian
104317,Chinese
104317,Tandoor
104317,Snacks
104317,Pastas
104342,North Indian
104342,Chinese
104342,Punjabi
104519,Desserts
104519,Beverages
104769,North Indian
105167,North Indian
105167,Fast Food
105167,Punjabi
105167,Beverages
105167,Desserts
105280,Fast Food
105280,Chinese
105280,North Indian
105291,Fast Food
105291,North Indian
105296,Beverages
105418,Street Food
105418,Desserts
105985,Fast Food
106021,Italian
106025,Punjabi
106025,Rajasthani
106025,Gujarati
106025,Thalis
106025,Chinese
106025,Home Food
106025,Desserts
106025,Sweets
106025,Snacks
106025,Indian
106025,North Indian
106025,Beverages
106033,Maharashtrian
106033,North Indian
106033,Chinese
106049,Chinese
106049,Combo
106049,Singaporean
106049,Asian
106249,Sweets  Indian
106402,Fast Food
106424,Fast Food
106745,Fast Food
106745,South Indian
106745,Indian
106756,Bakery
106756,Desserts
106756,Sweets
106988,North Indian
106990,Snacks
106990,Beverages
106990,Fast Food
107046,North Indian
107301,Chinese
107301,Continental
107301,Beverages
107301,Pizzas
107301,Italian
107301,North Indian
107301,Pastas
107301,Desserts
107301,Tibetan
107301,Healthy Food
107488,Fast Food
107646,North Indian
107646,Fast Food
107695,Chinese
107695,Continental
107695,Desserts
107695,Fast Food
107695,Italian
107695,Mexican
107695,Pan-Asian
107741,South Indian
107741,North Indian
108098,North Indian
108098,Chaat
108098,Chinese
108098,Pizzas
108098,Desserts
108343,Beverages
108343,Desserts
108791,North Indian
108879,North Indian
108893,Indian
108986,Ice Cream
108986,Desserts
109194,Punjabi
109194,Chinese
109781,Thalis
109781,Indian
110129,Ice Cream
110312,Desserts
110312,Bakery
110580,Desserts
110580,Beverages
110634,Ice Cream
110634,Beverages
110741,Ice Cream  Beverages
110742,Desserts  Bakery
110747,North Indian
110747,South Indian
110747,Chinese
110751,Sweets  Desserts  Beverages
111033,Snacks  Fast Food
111494,North Indian
111494,Chinese
111494,Italian
111494,Biryani
111494,Healthy Food
111494,Kebabs
111494,Beverages
111494,Desserts
111495,Desserts
111495,Fast Food
111495,Beverages
111563,Beverages
111563,Desserts
111619,Desserts
111637,Ice Cream
111637,Desserts
112136,North Indian
112136,South Indian
112136,Chinese
112136,Biryani
112202,Fast Food
112991,South Indian
112991,North Indian
112991,Chinese
112991,Tandoor
113037,American
113043,North Indian
113043,Chinese
113368,Sweets
114033,North Indian
114318,Fast Food
114462,Chinese
114912,Beverages
114912,Juices
114922,Cafe
114922,Fast Food
114937,Thalis
114937,Chinese
114937,North Indian
114937,Punjabi
114937,Combo
115070,Sweets
115070,Snacks
115073,Desserts
115073,Ice Cream
116825,Indian
117012,Continental
117012,Fast Food
117012,Italian
117138,Punjabi
117138,Chinese
117182,North Indian
117182,Chinese
117363,Beverages
117500,South Indian
117500,Chinese
117500,North Indian
117548,Chinese
117548,North Indian
117548,Continental
117791,Pizzas
117791,Italian
117791,Snacks
117791,Desserts
117791,Beverages
117881,Snacks
117881,North Indian
117881,Desserts
117881,Bakery
117881,American
117881,Italian
117881,Sweets
117904,South Indian
117904,North Indian
117904,Fast Food
118357,Juices
118357,Ice Cream
118546,Snacks  Sweets
118717,North Indian
118717,Italian
118717,Lebanese
118717,American
118717,Mexican
118742,Fast Food
118742,Pizzas
118742,Chinese
118742,Snacks
118818,Chinese
118818,South Indian
118818,Fast Food
118906,Fast Food
119009,Sweets  Desserts
119014,North Indian
119014,Punjabi
119014,Chinese
119436,Combo
119436,Thalis
119436,North Indian
119436,Gujarati
119436,Punjabi
119436,Pizzas
119436,Beverages
119567,Desserts
119585,Indian
119596,Sweets
119596,Desserts
120023,North Indian
120100,North Indian
120100,Fast Food
120100,Chinese
120118,Street Food
120118,Desserts
120118,Ice Cream
120118,Beverages
121084,South Indian
121084,Indian
121084,Beverages
121172,Indian
121189,North Indian
121189,Gujarati
121212,North Indian
121212,Chinese
121267,Street Food
121267,Snacks
121328,Punjabi
121328,Chinese
121328,South Indian
121328,Fast Food
121478,Mexican
121478,Mediterranean
121478,Fast Food
121478,Chinese
121478,Thai
121732,Fast Food
121732,Beverages
121809,North Indian
121913,Chinese
121985,Chaat
122371,Indian
122399,Juices  Healthy Food
122651,North Indian
122651,Chaat
122651,Street Food
122882,South Indian
122882,Juices
122882,Ice Cream
122888,North Indian
122888,Chaat
122888,Pizzas
122888,Beverages
122891,South Indian
122891,Snacks
122905,South Indian
122905,Indian
123664,Fast Food
123798,North Indian
123798,Chinese
123798,Biryani
123798,Chaat
123798,Indian
123798,Tandoor
123971,Desserts  Bakery
124053,Ice Cream  Desserts
124391,North Indian
124391,Punjabi
124391,Chinese
124585,Indian
124605,North Indian
124728,Beverages
124728,Juices
124751,Fast Food
125137,Ice Cream
125137,Desserts
125137,Beverages
125149,Punjabi
125149,Chinese
125149,Fast Food
125149,Sweets
125149,North Indian
125149,Combo
126017,North Indian
126017,Chinese
126017,Continental
126067,Desserts
126067,Beverages
126707,North Indian
126707,Gujarati
126707,Punjabi
126707,Thalis
126707,Indian
126793,Ice Cream
126793,Desserts
127527,Fast Food
127527,Chinese
127527,South Indian
127595,Desserts
128078,South Indian
128078,Chinese
128221,Fast Food
128221,Beverages
128438,Beverages
128438,Juices
128453,North Indian
128453,Italian
128453,Mexican
128591,Beverages
128643,Chaat
128643,North Indian
128643,Snacks
128643,Rajasthani
128643,Sweets
128643,Desserts
128643,Beverages
128757,North Indian
128757,Barbecue
128958,Snacks
128958,Sweets
128958,Desserts
129102,North Indian
129102,Combo
129102,Snacks
129102,Chinese
129102,Sweets
129102,Beverages
129158,Italian
129158,Pizzas
129390,Fast Food
129390,Snacks
129390,Combo
129390,American
129390,Pizzas
129390,Beverages
129549,Fast Food
129627,Ice Cream
129627,Beverages
129915,South Indian
130098,Chinese
130204,North Indian
130204,South Indian
130204,Thai
130241,Continental
130420,Desserts
130420,Sweets
130420,Bakery
130508,South Indian
130766,Beverages
130766,Chaat
131640,Fast Food
131640,Street Food
131640,Beverages
131671,Gujarati
131692,Chinese
131692,Italian
131692,Continental
131692,Beverages
131773,Fast Food
131773,Pizzas
132183,Fast Food
132329,Desserts
132329,Beverages
132379,Maharashtrian
132452,South Indian
132622,North Indian
132623,Chinese
132623,Tibetan
132623,Mexican
132623,Italian-American
132911,Indian
132945,Desserts
132945,Fast Food
133046,South Indian
133393,Desserts
133490,Desserts
133490,Bakery
133490,Fast Food
133839,Desserts
133839,Paan
133995,North Indian
134066,Beverages
134066,Desserts
134330,South Indian
134330,Beverages
134785,South Indian
135036,Beverages
135037,North Indian
135112,Desserts
135112,Bakery
136444,Beverages
136656,North Indian
136656,Chinese
136720,Ice Cream
137826,Bakery  Pizzas
138163,Fast Food
138888,North Indian
138998,Beverages
138998,Snacks
139468,Indian
139470,Ice Cream
139470,Desserts
139470,Beverages
139721,North Indian
139721,Chinese
139790,South Indian  Chinese  Indian
140013,Chinese
140013,South Indian
140013,North Indian
140013,Continental
140013,Desserts
140013,Italian
140269,Gujarati
140314,North Indian
140314,Gujarati
140399,Pizzas
140406,Desserts
140410,North Indian
140410,Punjabi
140410,Indian
140410,Combo
140552,Desserts
141185,Pan-Asian
141185,Fast Food
141185,Cafe
141571,North Indian
141571,Jain
141571,Chinese
141571,Tandoor
141879,Snacks
141879,Street Food
141879,Chaat
141986,Sweets
141986,Desserts
141986,North Indian
142909,Snacks
143066,North Indian
143066,Indian
143066,Italian
143066,Pastas
143066,Continental
143460,Fast Food
143460,Beverages
144725,Sweets
144725,Snacks
145378,Indian
145378,Fast Food
145671,Sweets
145671,North Indian
145671,Chinese
145671,South Indian
145832,Fast Food
146006,Punjabi
146006,Rajasthani
146006,Gujarati
146006,Thalis
146006,Chinese
146006,Home Food
146006,Desserts
146006,Sweets
146006,Snacks
146006,Indian
146006,North Indian
146006,Beverages
146023,Italian
146023,American
146023,Pastas
146023,Pizzas
146389,Fast Food
146389,Beverages
146389,Italian
146389,Pizzas
146389,Desserts
146389,Snacks
146402,Beverages
146402,Ice Cream
146402,Desserts
146420,Indian
146420,Sweets
146490,Chaat
146670,South Indian
146975,Chinese
146975,North Indian
146975,South Indian
147547,South Indian
147655,Fast Food
147655,South Indian
147670,Home Food
147742,Fast Food
148127,North Indian
148133,Desserts
148254,Desserts
148254,Ice Cream
148766,Desserts  Beverages
149154,Desserts
149154,Bakery
149172,North Indian  South Indian  Chinese  Fast Food
149204,Desserts
149204,Beverages
149409,Juices
149409,Ice Cream
149409,Healthy Food
149631,Pizzas
149631,Fast Food
149631,Chinese
150356,Continental
150356,Fast Food
150356,Cafe
150356,Bakery
150646,Ice Cream  Desserts  Beverages  Ice Cream Cakes
151132,North Indian
151132,Chinese
151182,South Indian
151182,Bakery
151182,Desserts
151229,Chinese
151229,Combo
151229,Italian
151229,Pastas
151229,Snacks
151287,Indian
151287,South Indian
151287,Andhra
151965,North Indian
153035,Gujarati
153035,Punjabi
153035,Chinese
153962,Snacks
154020,North Indian
154260,Fast Food
154526,North Indian
154526,Chinese
154601,Snacks
154601,Fast Food
154601,Pizzas
154601,Beverages
154603,North Indian
154603,Chinese
154603,Punjabi
154689,North Indian
154935,Gujarati
154935,North Indian
154975,South Indian
155212,Desserts
155212,Ice Cream
155284,North Indian
155284,Gujarati
155541,Juices
155541,Desserts
155882,North Indian
156610,South Indian
156913,Sweets
156913,Snacks
156965,North Indian
157031,Ice Cream
157031,Beverages
157379,South Indian
157553,Desserts
157553,Beverages
157553,Ice Cream
157553,Bakery
157690,Fast Food
157695,South Indian
158019,North Indian
158019,Chinese
158413,Indian  Rajasthani
158458,Desserts
158458,Beverages
158458,Fast Food
158736,Sweets
158736,Fast Food
158964,South Indian
158998,South Indian
159098,South Indian
159263,Street Food
159496,Chinese
159496,Fast Food
159643,Chinese
159643,Fast Food
160120,Indian
160134,Ice Cream
160134,Pizzas
160134,Desserts
160456,Street Food
160456,Fast Food
160456,Chaat
160456,Beverages
160853,Beverages
160883,North Indian
160975,Fast Food
161067,Desserts
161067,Ice Cream
161067,Beverages
161375,Indian
161570,North Indian
161742,Thalis
161742,Gujarati
161742,Indian
161742,Punjabi
162296,Fast Food
162981,Pizzas
162981,Pastas
162981,American
162981,Italian
163029,Healthy Food
163029,Fast Food
163029,Biryani
163029,Continental
163029,Salads
163361,Desserts
163361,Bakery
164198,Desserts
164351,Ice Cream
164361,North Indian
164361,Beverages
164494,Sweets
164505,North Indian
164505,Chinese
164505,Continental
164809,Fast Food
164809,Rajasthani
164974,Sweets
164974,Desserts
165069,Indian
166043,North Indian
166056,Ice Cream
166056,Desserts
166056,Beverages
166186,Chinese
166186,Fast Food
166202,Punjabi
166202,Fast Food
166202,Chinese
166202,Pizzas
166202,Biryani
166202,Continental
166202,Pastas
166202,North Indian
166202,Pan-Asian
166202,Street Food
166202,Salads
166202,Combo
166202,Healthy Food
166202,Thalis
166202,Mexican
166202,Italian
166202,Sweets
166808,Ice Cream
166837,Sweets  Fast Food
166974,North Indian
166974,Fast Food
166974,Beverages
168091,South Indian
168585,South Indian  Beverages
168666,Bakery
168666,Desserts
169250,Indian
172838,Chinese
172838,Thai
172838,Pan-Asian
172838,Combo
173238,Fast Food
173238,Snacks
173432,North Indian
173432,South Indian
174954,Desserts
175026,North Indian
175054,Ice Cream
175054,Desserts
175054,Beverages
175131,North Indian  Rajasthani  Sweets  Chaat  Indian  Snacks  Street Food  Home Food
175788,Snacks
175788,Indian
175788,Chinese
176159,Continental
176159,Mexican
176159,Italian
176243,Snacks
176243,Indian
176737,Fast Food
176737,Chinese
176737,Punjabi
176737,South Indian
176737,Snacks
177233,Italian
177233,Fast Food
177233,Pizzas
177233,Burmese
177233,Mexican
177233,Thalis
177233,Combo
177234,Chinese
177234,Fast Food
177234,Street Food
177234,Pan-Asian
177234,Asian
177558,Indian
177558,Punjabi
177925,South Indian
177925,Chinese
180310,Indian
180310,Chinese
180310,Continental
180310,Italian
180310,Tandoor
180333,North Indian
180348,Cafe
180348,Desserts
180348,Beverages
180348,Continental
180348,Pizzas
180348,Italian-American
180348,Pastas
180348,Mexican
180348,Snacks
180509,Snacks
180509,Healthy Food
180509,Juices
180509,Beverages
180509,Desserts
181374,Bakery
181374,Desserts
183297,Punjabi
183297,Chinese
183297,South Indian
183305,Fast Food
183789,Bakery  Desserts  Beverages  Snacks
184584,Bakery
184584,Desserts
184704,Desserts
184704,Beverages
185579,Fast Food
186503,Arabian
186503,Mediterranean
186503,Lebanese
186503,Fast Food
186503,Middle Eastern
187314,Fast Food
187356,South Indian
188190,Beverages
188190,Desserts
188190,Fast Food
188571,South Indian
188571,Chinese
188571,Fast Food
189683,Sweets
189683,Fast Food
189683,Snacks
189872,Fast Food
189872,Snacks
190142,North Indian
190142,Chinese
190142,Tandoor
190142,Beverages
190142,Desserts
190571,South Indian
190571,North Indian
190571,Chinese
190780,South Indian  North Indian
191644,Gujarati
191644,Fast Food
191686,Fast Food
191686,Chinese
191797,Street Food
191797,Cafe
191797,Snacks
192057,Ice Cream
192057,Italian
192057,South Indian
192058,Snacks
192058,South Indian
193493,Sweets
193493,North Indian
193930,Juices
194256,Snacks
194256,Italian
194256,Beverages
194287,Fast Food
194287,South Indian
194462,Snacks
194462,Chaat
194914,Beverages
194914,Fast Food
194914,Pizzas
195029,Indian
195029,Thalis
195188,Combo
195424,Ice Cream
195424,Desserts
195580,North Indian
195580,Punjabi
195656,Indian
195656,Snacks
195656,North Indian
195786,Continental
195786,Indian
195786,Beverages
195786,Desserts
195786,Biryani
195893,South Indian
195893,Chinese
196811,South Indian
196826,Pizzas
196826,American
196826,Fast Food
196826,Snacks
196826,Beverages
196826,Combo
197009,Middle Eastern
197238,Desserts
197238,Beverages
197766,Fast Food
197766,Snacks
197766,Desserts
198051,Indian
199229,South Indian
199229,North Indian
201120,Home Food
201120,Indian
201120,North Indian
201120,Beverages
201131,Fast Food
201131,Beverages
201131,North Indian
201131,South Indian
201131,Biryani
201131,Chinese
201131,Juices
201131,Pizzas
201131,Desserts
201131,Sweets
201138,Home Food
201138,Indian
201138,North Indian
201514,Desserts
201514,Ice Cream
201657,Juices  Salads  Ice Cream  Snacks
201877,Beverages
201877,Fast Food
201877,Italian
201877,Snacks
202836,Bakery
203053,Beverages
203053,Ice Cream
203251,Bakery
203530,Fast Food
203530,Italian
203530,Pizzas
203530,Jain
203770,Snacks
203887,Chaat
203887,Beverages
204243,South Indian
204348,North Indian
204348,Punjabi
204348,Sindhi
204368,Chaat
204368,Juices
204552,North Indian
204598,Biryani
204598,Chinese
204598,Hyderabadi
204598,North Indian
204598,Indian
204706,South Indian
204946,Maharashtrian
204946,Punjabi
204946,Beverages
204946,Combo
205180,Continental
205180,North Indian
205488,Thalis
205488,Punjabi
205488,Gujarati
205488,Combo
205488,Chinese
205488,North Indian
205488,Mughlai
205488,Biryani
205813,South Indian
205813,North Indian
205813,Chinese
206481,Desserts
206481,Bakery
206481,Fast Food
207415,Desserts
207634,North Indian
207634,Fast Food
207634,Chinese
207963,Chaat
207982,North Indian
207982,Chinese
207982,Continental
208017,Fast Food
208017,Indian
208617,Indian
209038,Fast Food
209038,Desserts
209038,Ice Cream
209038,Beverages
209143,Juices
209143,Fast Food
209158,Beverages
209158,Chaat
209158,Fast Food
209158,Juices
209158,North Indian
209379,Sweets
209690,North Indian
209838,Indian
210033,Fast Food
210035,Desserts
210035,Healthy Food
210035,Ice Cream
211245,Bakery
211245,Desserts
211283,Bakery
213337,North Indian
213355,Indian
213575,South Indian
213931,Pizzas
213931,Pastas
213931,Beverages
213931,Desserts
213931,Ice Cream
214166,Indian
214166,Beverages
214166,Biryani
214166,Chinese
214166,Desserts
214166,Ice Cream
214166,Juices
214166,Tandoor
214166,North Indian
214166,Street Food
214166,Chaat
214166,South Indian
215012,Pizzas
215012,Combo
215357,Chaat
215357,Snacks
215357,Bakery
215357,Sweets
215453,Beverages
215453,Fast Food
215453,Italian
216061,Fast Food
216061,Snacks
216229,Chinese
216229,North Indian
216229,Punjabi
216561,Ice Cream
216894,Chinese
217306,South Indian
217306,Punjabi
217306,North Indian
217306,Thalis
217306,Combo
217351,Beverages
217351,Desserts
217351,Ice Cream
218244,North Indian
218244,Mughlai
218244,Street Food
218244,Biryani
218244,Home Food
218244,Kebabs
218244,Punjabi
218244,Sindhi
218579,Sweets
218579,Snacks
218579,Street Food
219321,Sweets
219356,Beverages
219356,Desserts
219356,Pastas
219460,Healthy Food
219460,Jain
219460,North Indian
219460,South Indian
219602,Indian
219834,Thalis
219834,Punjabi
219834,North Indian
219834,Biryani
219909,Sweets
219920,Paan
220162,Chinese
220162,Pastas
220162,Pizzas
220829,Ice Cream
221197,Fast Food
221197,North Indian
221197,Chinese
221197,South Indian
221197,Snacks
221197,Pizzas
221964,Chinese
221964,North Indian
221964,South Indian
221975,Fast Food
221975,Pizzas
222053,Ice Cream
222381,South Indian  Fast Food  Chinese  Snacks  Juices
223313,Fast Food  North Indian
224293,Desserts
224293,Fast Food
224303,Beverages
224303,Juices
224303,Fast Food
224303,Snacks
224303,Desserts
224326,Thalis
224326,Punjabi
224326,Gujarati
224326,North Indian
224326,Chinese
224326,Combo
224326,Desserts
225492,Chinese
225792,Bakery
225792,Chinese
225792,Snacks
225792,Desserts
225926,Beverages
225926,Fast Food
226813,Fast Food
227152,Indian
227152,Thalis
227157,Home Food  North Indian
227235,Healthy Food
227235,Salads
227235,Ice Cream
227235,Beverages
227235,Juices
227235,Navratri Special
227235,North Indian
227235,Snacks
227974,South Indian  Snacks  Combo
228308,Bakery
228725,Desserts  Sweets
229063,Desserts
229063,Bakery
229581,North Indian  Sindhi  Punjabi  Thalis
229687,Fast Food
230143,Chinese
230143,North Indian
230452,Chinese
230802,North Indian
230804,North Indian
230804,Thalis
231224,Hyderabadi
231224,Indian
231373,Desserts
231373,Sweets
231770,North Indian
231777,North Indian
231794,North Indian
231795,North Indian
232321,Street Food
232321,North Indian
232321,Chinese
232321,South Indian
232321,Fast Food
232393,South Indian
232393,North Indian
232393,Biryani
232393,Chinese
232393,Tandoor
232393,Snacks
232393,Beverages
232393,Combo
232602,Fast Food
233108,North Indian
233403,South Indian
235488,Fast Food
235505,Pizzas
235505,Italian
235505,Fast Food
236430,North Indian
236430,Punjabi
236430,Thalis
236430,Salads
236430,Beverages
236430,Chinese
236430,Combo
236430,Tandoor
237103,Chinese
237103,Thai
237103,Japanese
237103,Burmese
237103,North Indian
237691,Bakery
237691,Desserts
238268,Ice Cream
238268,Desserts
238268,Beverages
238578,Chaat  Street Food  Beverages  Home Food  Salads  Snacks
239232,Fast Food
239536,Indian
239536,Rajasthani
239536,Punjabi
239536,Thalis
239536,Desserts
239536,Beverages
239676,Punjabi
239676,North Indian
240497,Indian
241328,Italian
241328,Pizzas
241328,Pastas
241328,Fast Food
241328,Desserts
241328,Beverages
241674,North Indian
241674,Healthy Food
241674,Salads
241674,Chinese
241674,Thalis
241674,Fast Food
241674,Street Food
241674,Beverages
241674,Biryani
241674,Continental
241674,Punjabi
241674,Italian
241674,Gujarati
241787,Beverages
241787,Chinese
241787,Indian
241787,Italian
241787,Pizzas
241788,Healthy Food
241788,Home Food
241788,Desserts
241997,Asian
241997,Pan-Asian
241997,Chinese
241997,Beverages
241997,Desserts
242130,Maharashtrian
242154,Italian
242154,Mexican
242154,Pizzas
242154,Pastas
242720,Indian
243711,Desserts
243711,Ice Cream
244078,Indian
244078,Snacks
244883,Ice Cream  Desserts
246047,Snacks
246047,Sweets
247094,North Indian
247094,South Indian
247097,Desserts
247097,Ice Cream
247275,Desserts
247275,Snacks
247275,Sweets
247601,Bakery
247659,Desserts
247659,Beverages
248929,North Indian
248929,Punjabi
248929,Thalis
248929,Combo
248929,Gujarati
248965,Indian
248965,Snacks
248965,Punjabi
248965,Street Food
248965,Desserts
248965,Beverages
249765,Chinese
249765,Fast Food
249774,Pastas
249774,Pizzas
249774,Continental
249774,Chinese
249774,Thai
249968,Indian
250455,South Indian
250455,North Indian
250461,Indian
250575,Indian
251329,Snacks  South Indian  Telangana
251566,Fast Food
251566,Snacks
251566,Italian
251566,Chinese
251566,Pizzas
251566,Combo
251601,Ice Cream
251601,Juices
251601,North Indian
251601,Salads
252614,Ice Cream
252614,Desserts
253380,South Indian
253424,Chinese
253424,North Indian
253593,North Indian
253593,South Indian
253593,Chinese
253822,Fast Food
253828,Fast Food
253871,South Indian
254041,Pizzas
254041,Italian
254041,Snacks
254041,Desserts
254041,Beverages
255436,Fast Food
255436,Snacks
255436,Chaat
255436,Street Food
255436,Beverages
255436,Combo
255436,North Indian
255436,Indian
255436,Maharashtrian
255436,Rajasthani
255789,Indian
255789,Home Food
255789,Healthy Food
255789,Snacks
255996,Bakery
256660,Desserts
256660,Ice Cream
257452,Beverages
257810,Indian  Home Food  Healthy Food  Snacks
258189,Indian
258189,Home Food
258189,Healthy Food
258189,Snacks
258598,North Indian
258598,Home Food
258721,North Indian
258721,Punjabi
258721,Maharashtrian
258721,Gujarati
259466,Indian
259810,Sweets  Desserts  Snacks  Home Food  Indian
260124,Fast Food
260136,Fast Food
260175,Hyderabadi
260175,Desserts
260175,Fast Food
260510,Desserts
260510,Ice Cream
260791,Ice Cream
260791,Desserts
260964,Healthy Food
261161,Desserts
261161,Ice Cream
261259,Fast Food
261729,Desserts
261729,Beverages
263204,Barbecue
263572,North Indian
263572,Desserts
263572,Biryani
263590,North Indian
263590,Desserts
263590,Biryani
263632,North Indian
263632,Desserts
263632,Biryani
263677,North Indian
263677,Desserts
263677,Biryani
263833,North Indian
263833,Desserts
263833,Biryani
263841,North Indian  Desserts  Biryani
263962,Ice Cream
263962,Desserts
264137,Ice Cream  Desserts  Beverages
264937,Chaat
266271,Desserts
266271,Ice Cream
266271,Juices
267206,North Indian
267734,Beverages
268334,Italian
268334,Fast Food
268334,Beverages
270045,North Indian
270045,Chinese
270067,Mexican
271760,Ice Cream
273543,North Indian
274015,Beverages
274015,Fast Food
276110,Sweets
276110,Desserts
276110,Combo
276110,Snacks
276890,Indian
276890,Snacks
276890,Beverages
277174,Indian
277399,Desserts
277399,Beverages
279826,North Indian
283324,Chaat
283324,Beverages
284045,Fast Food
284045,Indian
284758,Chinese
285177,Fast Food
285642,South Indian
286573,Ice Cream
286573,Desserts
286775,Beverages
286810,North Indian
287313,North Indian
288605,Fast Food
288656,Snacks
288656,Sweets
289548,Bakery
289548,Sweets
289548,Snacks
289974,Fast Food
289974,Continental
290397,Ice Cream
290397,Beverages
290397,Desserts
290843,South Indian
291259,Sweets  Indian  Snacks  Desserts
291308,South Indian  Chinese  Fast Food  Desserts  Beverages
291742,Cafe
291769,Fast Food
291769,Beverages
292062,Fast Food
292289,Indian
292974,Ice Cream
292984,North Indian
292984,Mughlai
292984,Beverages
293369,Italian
293369,Mongolian
293369,Jain
293795,Pizzas
293795,Fast Food
293795,Continental
293863,Italian
293863,Chinese
293863,Indian
293883,North Indian
293884,Indian
293892,Indian
293906,Chinese
293906,Mexican
293909,Pizzas
293909,Fast Food
294181,Indian
294181,Chinese
294371,Bakery  Desserts  Snacks  Beverages  Waffle
294586,North Indian
294586,Punjabi
294586,Snacks
294750,Indian
294866,Ice Cream
295048,North Indian
295057,Indian
295493,Bakery
295581,South Indian
295581,Healthy Food
295657,Chinese
295657,Beverages
296067,Indian
296218,South Indian
296417,North Indian
296776,South Indian
296965,Fast Food
296965,Snacks
297078,Bakery
297078,Indian
297449,Beverages
297449,Snacks
298095,North Indian
298095,Chinese
298095,Gujarati
298095,Thalis
298095,Navratri Special
298095,Biryani
298095,Indian
298095,Beverages
298095,Healthy Food
298095,Combo
299060,Indian
299060,Sweets
299957,South Indian
300033,Mughlai
300033,North Indian
300033,Chinese
300315,Juices
301744,Desserts  Bakery  Ice Cream
303068,Desserts  Ice Cream
303166,South Indian
303166,North Indian
303166,Indian
303166,Chinese
303166,Fast Food
303166,Combo
303166,Chaat
303166,Ice Cream
303166,Desserts
303166,Beverages
303169,North Indian
303169,Chinese
303169,Indian
303169,Jain
303169,Biryani
303169,Desserts
303169,Beverages
303169,Italian
303169,Pastas
303169,Continental
303169,Thai
303169,Mediterranean
303169,Pan-Asian
303719,Bakery
303719,Desserts
303719,Ice Cream
303951,Chaat
303951,Snacks
303951,Fast Food
303956,Beverages
303956,Desserts
305129,Paan
305332,Rajasthani  Indian  Bengali
306955,Ice Cream
306955,Desserts
306955,Beverages
306955,Snacks
307143,Fast Food
307143,Indian
307206,Beverages
307206,Desserts
308380,South Indian
308538,South Indian
308538,North Indian
308538,Chinese
308707,Desserts  Beverages
308809,North Indian
308914,Bakery
309054,Indian
309054,South Indian
309054,North Indian
310357,Indian
310367,Fast Food
310367,Snacks
310367,Italian
310435,Pizzas
310948,Fast Food
310948,Snacks
311052,Ice Cream
312213,Chinese
312213,Tandoor
312213,Continental
312443,Indian
312796,Chinese
312796,Snacks
312835,North Indian
312835,South Indian
312835,Chinese
312835,Fast Food
312884,Desserts
312884,Ice Cream
312965,Ice Cream
312965,Ice Cream Cakes
312965,Desserts
313030,Beverages
313392,Punjabi
313392,Chinese
313392,Fast Food
313392,Rajasthani
313392,Gujarati
313392,Juices
313392,Home Food
313392,Sweets
313392,Snacks
313392,Indian
313392,North Indian
313392,Beverages
314426,Ice Cream
314456,Bakery
314456,Desserts
314717,Ice Cream
314717,Desserts
314717,Beverages
315333,Indian
315333,Fast Food
315333,Snacks
